Release Year,Title,Origin/Ethnicity,Director,Cast,Genre,Wiki Page,Plot
2016,Miss Peregrine's Home for Peculiar Children,American,Tim Burton,"Eva Green
Asa Butterfield",unknown,https://en.wikipedia.org/wiki/Miss_Peregrine%27s_Home_for_Peculiar_Children_(film),"For years, Abraham Portman has told stories to his grandson Jake about his childhood surviving in World War II, battling monsters and living at a secret home for children in Cairnholm, Wales. According to Abe, the home's children and their headmistress Miss Alma Peregrine possess paranormal abilities and are known as ""Peculiars"". When Jacob turns sixteen, Jake responds to a panicked phone call from Abe, and goes to his house to find him dying with his eyes removed. Abe tells him to go to ""the loop of September 3, 1943"". After Abe dies, Jake glimpses a monster exactly like the ones described in Abe's stories hiding in the forest.
Jake's parents sign him up for psychiatrist check-ups, and following advice from his psychiatrist, Dr. Golan, and the lead of a letter from Miss Peregrine to Abe, Jake travels to Cairnholm with his father to investigate the children's home, whereupon he learns that it was destroyed during a Luftwaffe raid. However upon visiting the ruined house, he finds the children there alive and well. They take him through a portal in a cave and he emerges in the year 1943 when the house was still intact. Miss Peregrine greets him and explains that she belongs to a class of female Peculiars called ""Ymbrynes"" who can shapeshift into birds (in Miss Peregrine's case, a peregrine falcon) and manipulate time. To avoid persecution, she and the children hide from the outside world in a time loop she created, accessible only to Peculiars and set to September 3, 1943. This time loop allows them to live the same day repeatedly and avoid aging as long as they stay inside of it.
Jake is introduced to the rest of the children, including aerokinetic Emma Bloom, to whom he is attracted. Jake learns that he himself is a Peculiar and, like Abe, has the ability to see the invisible monsters from Abe's stories, ""Hollowgast"" (or ""Hollows""). Hollows are invisible disfigured Peculiar scientists that resulted from killing an Ymbryne in a failed experiment to become immortal by harvesting her powers. Led by shapeshifter Mr. Barron, they hunt Peculiars to consume their eyeballs, which allows them to become ""Wights"", Hollows with regained visible human forms, but with milky-white eyes.
A wounded Ymbryne named Miss Avocet arrives and explains that Barron and the Hollows and Wights raided her January 2016 time loop at Blackpool, England, killed her children, and is trying to repeat his failed experiment by using more Ymbrynes. Jake realized earlier that a Hollow could be in the island after he sees eyeless sheep corpses in the present. Worried, Miss Peregrine decides to move out with her children and Miss Avocet. Jake returns to 2016 and realizes the Hollow is even closer after another victim was killed, so he goes back to the cave to warn his friends. However, he is followed by another visitor on the island, ornithologist John Lamont who reveals himself to be a disguise for Mr. Barron.
Barron reveals that he was about to gain Miss Peregrine's loop from Abe, but his hungry Hollow companion Mr. Malthus killed him before he could. Barron then posed as Dr. Golan and encouraged Jake to go to the island so he could find the loop. Using Jake as a hostage at the children's home, Barron forces Miss Peregrine to trap herself in bird form and takes her to Blackpool, leaving Jake, the children, and Miss Avocet as prey for Malthus. Malthus arrives and kills Miss Avocet, but Jake and the children escape just as the Luftwaffe bomb is about to destroy the house. Without Miss Peregrine to reset it, the house is destroyed and the loop closes, leaving Jake and the children stuck in 1943, but safe from Malthus, who is killed in the explosion. Rescuing a sunken ocean liner, they travel to Blackpool and enter its January 2016 loop, fight Barron's Wight and Hollow allies, and rescue Miss Peregrine and other captive Ymbrynes. Barron disguises himself as Jake, hoping to confuse the children who have come to finish him off. When the last remaining Hollow arrives it mistakes Barron for Jake and kills him, and is in turn killed by Jake.
Before the time loop closes, Emma tells Jake that because of Miss Peregrine's injury in the battle, the children will live in 1943 and that they will handle the Hollows. Jake says goodbye to them as they exit and return to their ship in 1943, while he stays in his year of 2016. He travels back to Florida and relates his adventures to his grandfather, who is alive and well, as Barron’s death in the beginning of 2016 erased his presence in Florida later on. Abe gives Jake a map of international time loops and money from different countries and urges him to seek out Emma.
After months of searching and traveling, Jake reaches Emma and the children in 1943. Emma and Jake confess their feelings, and start traveling along with Miss Peregrine and the other children, searching for a new home."
2016,Deepwater Horizon,American,Peter Berg,"Mark Wahlberg
Kurt Russell",unknown,https://en.wikipedia.org/wiki/Deepwater_Horizon_(film),"On April 20, 2010, Deepwater Horizon, an oil drilling rig operated by private contractor Transocean, is set to begin drilling off the southern coast of Louisiana on behalf of BP. Chief Electronics Technician Michael ""Mike"" Williams (Mark Wahlberg) and Offshore Installation Manager James ""Mr. Jimmy"" Harrell (Kurt Russell) are surprised to learn that the workers assigned to test the integrity of recently completed cement work are being sent home early, without conducting a cement bond log (CBL), at the insistence of BP managers Donald Vidrine (John Malkovich) and Robert Kaluza (Brad Leland). While Mike prepares the drilling team, including Caleb Holloway (Dylan O'Brien), Harrell meets with Vidrine and persuades him to conduct a test, which only serves to weaken the already poorly placed cement further. His patience thinning, and without waiting for Harrell to confirm the results, Vidrine orders the well to be flowed.
At first, the operation goes smoothly, but the cement job eventually fails completely, triggering a massive blowout that overpowers and kills Keith Manuel, Shane Roshto, Roy Kemp, Karl Kleppigner, Adam Weise, and Gordon Jones.
A chain of equipment malfunctions, coupled with a failed attempt to seal the well, ignites the oil, killing Dewey Revette, Stephen Curtis, Jason Anderson (Ethan Suplee), and Donald Clark. Andrea Fleytas (Gina Rodriguez), the rig's Dynamic Position Operator, tries to alert the Coast Guard, only to be overruled by her superior, Captain Curt Kuchta, on the grounds that the rig is not in any imminent danger. With oil now spewing into the ocean, a frightened, oil covered pelican flies into the bridge of a nearby vessel and dies, which heads towards the rig just as the workers begin a frantic evacuation. Harrell, still alive, although seriously injured in the explosion, is rescued by Mike and assumes control of the situation, only to discover that the rig could not be saved. Aaron Dale Burkeen, a close friend of Mike's, sacrifices himself to keep a burning crane from collapsing onto the surviving crew, while Mike and Caleb are able to rescue Vidrine and Kaluza and get them to safety.
As night falls and the burning oil lights up the area, the Coast Guard becomes aware of the incident and sends a ship to collect the survivors, who are being ferried in the lifeboats to the Damon Bankston. With all the lifeboats full, Mike locates the emergency life raft, but it becomes separated from the rig before he and Andrea can board, causing the latter to suffer a panic attack. Just as the oil in the well itself ignites and destroys the rig, the two jump into the water and are picked up by rescuers, who then ferry them to the Damon Bankston.
Returned home, the workers reunite with their families in a hotel lobby, during which the father of one of the dead crew members family angrily confronts Mike for failing to save his son, resulting in Mike having a panic attack himself. The film ends with a series of clips showing the aftermath of the disaster, including testimony from the real-life Mike Williams and the revelation that not a single employee of either Transocean or BP was prosecuted for their actions. Pictures appear of the 11 men who lost their lives before the credits. The movie postscript reads: ""The blowout lasted for 87 days, spilling an estimated 210 million gallons of oil into the Gulf of Mexico. It was the worst oil disaster in U.S. history."""
2016,Masterminds,American,Jared Hess,"Zach Galifianakis
Kristen Wiig",unknown,https://en.wikipedia.org/wiki/Masterminds_(2016_film),"In March 1997, Loomis Fargo & Company was robbed of $18.8 million in Jacksonville by company security guard Philip Noel Johnson. This gives Steve Eugene Chambers (Owen Wilson) and Kelly Campbell (Kristen Wiig) the idea to also rob Loomis. They involve Loomis armored car driver David Scott Ghantt (Zach Galifianakis). After some awkward training in preparation for the robbery, the team has David go inside Loomis' vault and load the entire money supply into the company's van. Before he leaves, David takes out three CCTV tapes, but misses one. The next day, David flees to Mexico with $20,000 and takes the cover name ""Michael McKinney"", which is the name of a friend of Steve's. Meanwhile, Steve takes most of the heist, around $17 million.
FBI Special Agent Scanlon (Leslie Jones) and her partner (Jon Daly) take the case, and immediately have David as the prime suspect, but have no idea of Steve's involvement. Steve plans to cut David loose but Kelly thinks it would be wrong to abandon him. In Mexico, David narrowly escapes from the three Interpol agents looking for him, and then calls Kelly about what happened. Unfortunately, he inadvertently learns Steve's name from the ID in a wallet that Kelly gave to him. With his cover blown, Steve hires the real Michael McKinney (Jason Sudeikis) to find and kill David. He travels to Mexico and attempts to shoot David, but the gun backfires and David escapes. David phones Kelly and learns that Steve is trying to kill him, and that Steve will not send the money for him as expected. David is then knocked unconscious by McKinney. When David regains consciousness, McKinney is about to kill him but reconsiders upon looking at ""McKinney""'s birth certificate, thinking that David was born under the same circumstances; they become friends.
David calls Steve, threatening to surrender himself to Interpol if Steve doesn't wire $6 million into his bank account in two days. Kelly is then confronted by Jandice, who, learning of her engagement to David, attacks her. When Steve refuses to wire the money, his two friends kidnap Kelly after her escape from Jandice, and he tells David to get a ticket to South America in exchange for releasing her. At the airport, he meets McKinney, who is returning to the States, but as he bids farewell he sees Kelly's name written on his hand and he tells McKinney that he knows her. Realizing that he can't bring himself to kill her, they switch tickets just as the three Interpol agents show up but he manages to escape.
While Steve is hosting a party, the FBI puts a wire on one of the party members in an attempt to record Steve's confession. Unbeknownst to them, David sneaks in and rescues Kelly. They escape by stealing Steve's BMW but unfortunately the car is destroyed when they try to smash it through the front gate. Steve catches and assaults him, until David realizes he is near the FBI van with the agents inside. David tricks Steve into admitting that he was the mastermind of the whole plan, giving the agents enough reason to arrest all of them, including Kelly. David is sentenced to seven years in prison, while Steve serves 11 years. About $2 million of the money is still unaccounted for. Upon David's release, he is picked up by McKinney and they drive to visit Kelly."
2016,The Girl on the Train,American,Tate Taylor,Emily Blunt,thriller,https://en.wikipedia.org/wiki/The_Girl_on_the_Train_(2016_film),"Rachel Watson is an alcoholic who rides a train aimlessly since losing her job. From the train, she fixates on the lives of her former husband, Tom Watson, and his current wife, Anna, and their neighbors, Scott and Megan Hipwell, whom she idealizes. Megan worked for the Watsons as a nanny, but recently quit.
During her marriage, Rachel became depressed about her infertility and developed a drinking problem that has resulted in continual blackouts and destructive behavior. At a BBQ held by Tom's boss, she drunkenly made a scene and is blamed when Tom is fired.
From the train, Rachel spots Megan kissing a stranger and becomes infuriated at her ruining her marriage. She leaves to confront Megan, but hours later she wakes up in her bed, covered in blood.
Megan disappears and Rachel is questioned by Detective Riley because she was seen in the vicinity that day. Rachel contacts Scott, pretending to be a friend, to tell him about the affair. Scott pulls up a picture of Megan's psychiatrist Dr. Kamal Abdic, and Rachel identifies him as the man she saw. It is alluded to that Megan and Dr. Abdic were involved sexually.
Dr. Abdic told the police Scott was abusive and suspicion shifts to him. Believing Dr. Abdic is involved in Megan's disappearance, Rachel schedules an appointment with him, but discusses her own issues.
Megan is found dead and tests show she was pregnant, but that neither Scott nor Dr. Abdic were the father. Scott confronts Rachel for lying to him about knowing Megan and angrily grabs her. Rachel goes to report the assault, believing Scott murdered Megan, but the detective says he has been ruled out as a suspect.
On the train, Rachel sees Tom's former bosses wife Martha, and apologizes for her behavior, but Martha says she did nothing wrong. Tom had actually been fired for having sex with coworkers. Rachel realizes that Tom planted false memories in her head during her drinking binges.
Anna suspects Tom of cheating and finds a secret phone with text messages on it to another woman, who is revealed to be Megan when Anna calls and hears the voicemail. Rachel goes back to the tunnel and in a flash back remembers that she caught Tom meeting Megan that day, and that Tom attacked her, injuring her.
Rachel goes to warn Anna, and tells her Tom is dangerous and he killed Megan. Anna knows about the affair and when Tom arrives home, both women confront him with details of the affair with Megan. Tom knocks Rachel unconscious and in a flash back, it is revealed that Tom beat Megan to death when she announced her pregnancy and refused to get an abortion.
When Rachel awakens he tries to strangle her, but she gets away. Tom chases her and she stabs him in the neck with a corkscrew, and Anna twists it deeper into Tom's neck, killing him.
Rachel and Anna are interviewed by Detective Riley, and tell identical stories about killing Tom in self-defense, after he admitted to being Megan's killer. Later, a now sober Rachel sits on the opposite side of the train looking forward to the future."
2016,The Birth of a Nation,American,Nate Parker,"Nate Parker
Armie Hammer",unknown,https://en.wikipedia.org/wiki/The_Birth_of_a_Nation_(2016_film),"Set against the antebellum South, The Birth of a Nation follows Nat Turner (Nate Parker), a literate slave preacher, whose financially strained owner, Samuel Turner (Armie Hammer), accepts an offer to use Nat's preaching to suppress the supposed unruly slaves of multiple southern plantations for profit. As he witnesses countless atrocities by white slave-owning southerners—against himself and his fellow slaves—Nat gathers trusted followers believing that God has selected him as his chosen instrument of freedom and orchestrates an uprising in the hopes of leading his people to freedom."
2016,Middle School: The Worst Years of My Life,American,Steve Carr,,unknown,https://en.wikipedia.org/wiki/Middle_School:_The_Worst_Years_of_My_Life_(film),"Rafe Khatchadorian (Griffin Gluck), who enjoys a passion for art and has an incredible imagination, transfers mid-year to Hills Village Middle School after being kicked out of his previous one. On his first day, he meets the strict and exceedingly vain Principal Ken Dwight (Andy Daly) and his stern, obsequious Vice-Principal Ida Stricker (Retta). Dwight runs the school with an iron fist and forces students to comply with an extensive list of rules that are mostly senseless and unlawful ones while Stricker follows along with his antics. Later that day, an assembly focused on the BaseLine Assessment of Academic Readiness standardized test, led enthusiastically by Dwight, is interrupted when another student grabs Rafe’s sketchbook in which he had humorously drawn the principal as a zombie repeating “B.L.A.A.R.” over and over. Dwight responds by destroying the sketchbook, much to the dismay of Rafe as it had been filled with his personal work.
Later that day, Rafe is back in his room with his best friend Leo (Thomas Barbusca) who suggests that to get even, Rafe should destroy Dwight’s rule book. To show the ridiculousness of Dwight's rules, Rafe and Leo pull several pranks such as papering the walls of the hallways as well as Dwight’s office with colored sticky notes, changing the period bell to end with the sound of flatulence, filling the teachers’ lounge with plastic balls, putting pink hair dye in Dwight's hat, and turning the trophy case into a fish tank complete with coral and several sea creatures, including an eel. These pranks gain the attention and admiration of Rafe’s fellow students, including Jeanne Galletta (Isabela Moner), the lone member of the AV Club who also sees the pointlessness of Dwight’s rules. Leo suggests strongly to Rafe that he not reveal himself just yet.
In the midst of the chaos, Dwight, obsessed with his school’s performance on the BLAAR, realizes that if he can stop the remedial class, which includes Rafe, from taking the test, then the average scores will improve enough to earn a number one ranking and a generous bonus for him and Stricker. To rig the BLAAR, Dwight frames several students from the class by secretly putting items in their lockers that make it appear like they were responsible for the pranks, and suspends the whole class for a week. He also uses the opportunity to unlawfully fire Mr. Teller (Adam Pally), the compassionate remedial class teacher who, along with the other teachers, disagrees with Dwight and Stricker's antics and sees through Dwight's plan. Rafe immediately goes to Dwight’s office and begs him not to suspend the other students since he was the one responsible for the pranks; when Dwight refuses, Rafe creates a crazy dance party by activating the sprinkler system and fire alarm, which soaks the school and the students in colored dye that was intended to be yet another one of his pranks, which prompts Dwight to expel Rafe permanently.
Now expelled from Hills Village Middle School, Rafe is confronted by his mother Jules (Lauren Graham) who tells him that her fiancé Carl “Bear” (Rob Riggle), who seriously loathes Rafe and his sister Georgia (Alexa Nisenson), has found a military school where Jules should consider sending him. While acknowledging that it is not ideal, it represents what may be the only option left. She also pauses to reflect the passing of Rafe’s younger brother Leo, two years earlier, revealing that Leo had been imagined the whole time. Later that evening, Jeanne shows up at Rafe’s house with concrete evidence: a VHS tape containing a documentary about the school she had recorded of Dwight putting the items ""found"" in the student lockers himself. With this evidence, Rafe, Jeanne, and Georgia gather the suspended students from the remedial class outside the middle school, along with the disgruntled janitor Gus (Efren Ramirez), who also dislikes Dwight's rules, and pull together a plan to get revenge on Dwight and Stricker.
The next morning, Jules discovers that neither Rafe nor Georgia are home and becomes concerned about their disappearance, but when Bear shows more concern in the fact that his car (a red stick-shift 2009 BMW 328i (E90) sedan with doors that sometimes jam when opening) is missing as it was stolen by the kids, she finally realizes that he is nothing more than a selfish jerk, as Rafe claimed.
Meanwhile, with B.L.A.A.R. testing ready to begin, Rafe and his classmates interrupt procedures and expose Dwight’s deceitfulness. Fed up with Rafe’s inferred disobedience, Dwight begins to chase him, but one of the students trips Dwight, so Stricker begins to chase Rafe but ends up getting tripped as well. Gus shows up in a cart to pick up Rafe. Dwight then steals a student's bike and gives chase, only to have a pile of manure dumped all over him. Just as Dwight catches up with Rafe and Gus, Mr. Teller arrives with Superintendent Hwang (Angela Oh) to whom Rafe hands over the video proving Dwight’s guilt. He and Stricker are subsequently fired by Hwang for creating unlawful rules, unlawfully firing Mr. Teller, and for illegally rigging the B.L.A.A.R. Hwang also reveals that she will bring their crimes to court. When Jules arrives to pick up Rafe and Georgia, Rafe is re-enrolled, she breaks up with Bear, and gives him back the engagement ring to pay for the damages to his car (courtesy of Georgia).
Rafe is later seen that night outside the school conversing with Leo, who tells him that since Rafe has now made friends with some of his classmates, he is no longer needed to fill that void. As Leo departs on a spaceship with aliens that Rafe has created in his earlier sketchbook, Rafe and Jeanne share a kiss, breaking rule #86 which is the final rule Rafe needed to break for an ends justify the means deed."
2016,The Accountant,American,Gavin O'Connor,,unknown,https://en.wikipedia.org/wiki/The_Accountant_(2016_film),"As a child, Christian Wolff is diagnosed with a high-functioning form of autism at Harbor Neuroscience, where he meets the doctor's daughter, Justine. Chris's father declines the offer for his son to stay at a sensory friendly environment, believing that Chris must overcome the hardships inherent in his condition, but Chris's overwhelmed mother abandons their family. Afraid that others will exploit his son, Chris's father—a US Army PSYOP officer—begins a brutal regimen of stoicism and martial arts training for both him and his brother, Braxton.
In the present, Chris works as a forensic accountant from a small strip mall office in Plainfield, Illinois. He unmasks insider financial deceptions, often for criminal and terrorist enterprises. Chris's clients interact with Chris through the Voice, an unidentified woman who calls him ""Dreamboat"". He exposes himself to loud music and flashing lights while abusing his own shinbone on a daily basis to inure himself to sensory overload.
Financial Crimes Enforcement Network (FinCen) Director Ray King pursues Chris, known to them as ""the Accountant"". King recruits Treasury data analyst Marybeth Medina to help him locate the Accountant. Her leads include Chris's cover names, a recording from his killing of nine members of the Gambino crime family, and some photos.
Chris is hired to audit Living Robotics after the company's founder and CEO, Lamar Blackburn and his sister Rita, learn of discrepancies from in-house accountant Dana Cummings. Chris finds that over $61 million has been embezzled from the company. CFO Ed Chilton, who is diabetic, is forced by a hitman to commit suicide from an insulin overdose. Lamar dismisses Chris, claiming Chilton killed himself because of the investigation of the embezzlement, leaving Chris very distraught because he cannot finish the audit.
In a flashback scene, the extent of Chris and his brother's relentless martial arts training instilled by their father as a child is revealed, suggesting that he is an adept fighter in the present day.
As a result of his superior self defense capabilities, assassins fail to kill Chris; the last reveals that Dana is the next target. Chris saves her before taking her to his storage unit, containing an Airstream Panamerica with artwork and other valuables, which he uses to quickly flee in when necessary. As they talk, he realizes that the embezzlement at Living Robotics is a scheme like Crazy Eddie's; money stolen from the company is returned to it, boosting profits and increasing the company's valuation as it prepares for an IPO. When Chris goes to confront Rita he finds her dead, exposing Lamar as the embezzler.
Medina isolates Chris's voice from the recording of the Gambino killing, hearing him repeating the nursery rhyme Solomon Grundy. She learns that his cadence is reminiscent of those with autism, and that Chris's aliases are famed mathematicians, including his current identity, Christian Wolff. Using IRS records, she finds his Illinois office.
Government agents search Chris's heavily secured home. King explains to Medina that Chris was imprisoned at Leavenworth because of a fight at his estranged mother's funeral, where his father was killed protecting Chris. He learned accounting from Francis Silverberg, a Gambino family accountant who became an FBI informant. King was Silverberg's handler, but his inaction led to the informant being brutally killed; King was staking out the Gambinos when Chris came to avenge his mentor. Chris could have killed King, but let him go after asking if he was a good father. King began getting information from the Voice when criminals violated Chris's moral code, and King became director of FinCen. King tells Medina someone has to take over when he retires. The phone rings, and the Voice tells Medina about Living Robotics.
Chris goes to Lamar's mansion, where the hitman and his men await. During the battle, the hitman recognizes Chris repeating the nursery rhyme and reveals that he is Chris's brother Braxton; they have not seen each other since Chris's imprisonment. Braxton attacks Chris, as he is both resentful over his brother's estrangement from him and blames him for their father's death. During a pause in their fight Lamar arrogantly interrupts; Chris shoots him, ending the battle. Chris amicably agrees to meet Braxton in a week, saying he will find him.
As another set of parents visits Harbor Neuroscience with their child, the boy meets Justine, still a patient there; she is the Voice, and Chris funds the center with his bookkeeping profits. Dana receives a Jackson Pollock painting she saw in the trailer, as Chris drives out of town with the Airstream in tow."
2016,Kevin Hart: What Now?,American,Leslie Small,Kevin Hart,unknown,https://en.wikipedia.org/wiki/Kevin_Hart:_What_Now%3F,"In the film's spy sub-plot, set before the events of the performance, Kevin is an agent for MI6(Agent 0054) and attends a poker game event with his date Money Berry (Halle Berry), only for it to go horribly wrong.
In the performance portion, which takes up most of the film, Hart performs at Lincoln Financial Field in Philadelphia, providing a humorous insight into parenting, people on the edge, and hardships in everyday life."
2016,Max Steel,American,Stewart Hendler,,unknown,https://en.wikipedia.org/wiki/Max_Steel_(film),"Max Steel is an in-depth ""origin"" story. The plot chronicles the adventures of teenage Max McGrath who lost his father & has been living with his mother and moving from town to town. Finally they reached back to their old place, and alien companion Steel, who is symbiotically bonded and who utilizes a unique form of esoteric energy to become the turbo-charged superhero Max Steel. As these two unlikely friends struggle to accept their oddly connected fates, they begin to uncover unimaginable secrets, working together to find the truth, and fighting the mysterious forces threatening their world."
2016,Jack Reacher: Never Go Back,American,Edward Zwick,,unknown,https://en.wikipedia.org/wiki/Jack_Reacher:_Never_Go_Back,"After dismantling a human trafficking ring, former military investigator turned vigilante drifter Jack Reacher returns to his old military headquarters to meet Major Susan Turner, whom he has been working with during his travels and his closest friend – only to learn from Colonel Sam Morgan that Turner has been accused of espionage and detained.
Turner's attorney, Colonel Bob Moorcroft, reveals that there is evidence that Turner is involved in the murders of two soldiers in Afghanistan, but Reacher believes she is being framed. Moorcroft also reveals an old acquaintance of Reacher, Candice Dutton, has filed a paternity suit against him, claiming he is the biological father of her 15-year-old daughter, Samantha Dutton. Reacher tries to reach out to Samantha, but she rebuffs him, believing he is after her biological mother due to her past as a prostitute.
Moorcroft is later killed by an unknown assassin. Reacher is framed for Moorcroft's murder and arrested and transported to the prison where Turner is being detained. Two assassins arrive to kill her, but Reacher neutralizes them, rescues her and they escape to Morgan's house, having deduced he is involved in the conspiracy, to extract information. After they leave, the assassin, revealed to be working with Morgan, kills Morgan and frames Reacher which he learns about from a friend, Sergeant Leach, when he asks her to investigate a military contractor.
Reacher and Turner uncover surveillance pictures of Samantha and surmise she is in danger, arriving at her home to find her foster parents dead and Samantha hiding in the kitchen. Reacher and Turner decide to escort Samantha to Turner's old private school for protection, but discover that she has her mobile phone with her and that the enemy probably knows exactly where they are. They discard the phone and make a quick exit, during which Samantha steals a backpack from one of the students to use the credit cards.
Reacher, Turner and Samantha travel to New Orleans in search of Daniel Prudhomme, the only eye-witness to the murders for which Turner has been framed. They find him in a derelict warehouse filled with drug addicts and learn that Prudhomme is connected to Parasource, a private military organization that is trying to cover up the murders. Reacher contacts Turner's friend, Captain Anthony Espin, to move Prudhomme into custody, but they are ambushed by assassins and Prudhomme is killed, while Reacher rescues a wounded Espin and finds out that the assassins are Parasource contractors. Parasource's CEO, General James Harkness, then sends the Hunter to capture Samantha after she uses a credit card to order room service.
Reacher and Turner, along with Espin, acting on information provided by Prudhomme, intercept a flight of weapons due to enter the country, where they confront Harkness and his men and accuse them of corruption. Upon opening the crates, however, Espin finds weapons as declared in the flight manifest. Before Turner can be re-arrested, Reacher opens up one of the weapons and discovers that they are filled with opium. They learn that Harkness framed Turner, who had been investigating his activities, for the murders of two soldiers who discovered that Harkness was selling weapons to insurgents and smuggling drugs into the United States. Espin and his men then arrest Harkness, clearing Reacher's and Turner's names.
The Hunter and his men locate and chase Samantha through the streets to lure Reacher into a confrontation. Turner kills one of the assassins, whilst Reacher takes out another one on the rooftop. The Hunter captures Samantha and threatens to kill her, but she manages to escape and steal his gun. Reacher then tackles the Hunter onto another rooftop, briefly incapacitating both of them, and they have a vicious fight that culminates with Reacher breaking the Hunter's arm, leg and neck, before dropping him off the rooftop. Reacher then admits to Samantha he might be her father.
Following Harkness' arrest, Turner is reinstated in her old position and goes back to her office, where her colleagues and a recovering Captain Espin all welcome her back. Reacher promises to keep in touch before meeting Samantha at a diner to meet Candice, Samantha's mother, whom Reacher surmises he will recognize, as he remembers every woman he has slept with. Samantha reveals that the waitress that had been serving him is in fact Candice, and that Reacher cannot be her father, as neither had recognized each other. Reacher and Samantha then reluctantly part.
A short time later, while Reacher is walking along a road, he is surprised when a phone Samantha had slipped into his pocket rings. He finds a text message from her reading, ""Miss me yet?"". Reacher smiles as he sticks out his thumb to hitch a ride."
2016,Keeping Up with the Joneses,American,Greg Mottola,"Isla Fisher
Jon Hamm",comedy,https://en.wikipedia.org/wiki/Keeping_Up_with_the_Joneses_(film),"Jeff Gaffney (Zach Galifianakis) works as a Human Resources professional at a Defense contractor company called MBI, based in Atlanta. He and his wife Karen (Isla Fisher) live in a nice cul-de-sac with their two children, who are away at summer camp. They make the acquaintance of their two new neighbors, Tim (Jon Hamm) and Natalie Jones (Gal Gadot). Tim is a travel writer whose hobbies include glassblowing, and Natalie is a social media consultant, cooking blogger and philanthropist. They are both impossibly good-looking, accomplished and stylish, yet overly friendly with the Gaffneys.
Karen starts having suspicions about the Joneses when she catches Tim poking around Jeff's den during a neighborhood block party, then witnesses Natalie doing what looks like a dead drop in a café. Karen follows Natalie to the mall, but Natalie confronts her in a dressing room, defusing the situation with some female bonding. Meanwhile, Tim invites Jeff to an underground Chinese restaurant, where Jeff drinks snake wine and is bitten by a severed snake head, forcing Tim to save his life. In exchange, Jeff takes Tim to indoor skydiving, a passion of his that none of his friends share. All the way through, Tim tries to have Jeff talk about his coworkers at the office. One night, with the help of Natalie, Tim sneaks into the MBI building and look over Jeff's emails.
Back at their house, Jeff accidentally breaks the glass sculpture made by Tim that was given to them, revealing a bug among the shards. Realizing the Joneses are spies, Karen decides to sneak into their house to find more evidence. They discover files on Jeff and the other MBI employees and Jeff accidentally stuns Karen with a pen gun. They narrowly escape as the Joneses arrive. Natalie is worried Tim might be getting too close to Jeff, but they reveal they are in love with each other, which is also against the rules. Natalie notices the used pen gun on the floor, and they realize the Gaffneys have broken into their house.
The Gaffneys arrange a private meeting with MBI security officer Carl Pronger (Kevin Dunn) to expose the Joneses, but before Carl can disclose classified details, he is killed by a sniper who also attacks the Gaffneys. They are rescued by the Joneses and a high-speed chase and shootout ensue. The Gaffneys learn that the Joneses are actually trying to discover whether there is treason within MBI. Back in the cul-de-sac, Jeff gives Tim and Natalie some relationship advice and the two couples bond. After they reenter their house, the Joneses trigger a bomb that blows it up.
Later, after lying to the police about the Joneses, the Gaffneys are frantically preparing to go on the run when the Joneses reappear alive and well in their basement. They kidnapped Jeff's colleague Dan Craverston (Matt Walsh) and his wife Meg (Maribeth Monroe), who are revealed to be trying to sell MBI's experimental microchips to an international arms dealer called ""The Scorpion"" (Patton Oswalt). When the Scorpion calls on Dan's phone, Jeff answers posing as Dan and arranges a meeting to deliver the microchips.
Jeff and Karen go to the hotel where the meeting takes place, while the Joneses back them up from the roof. The Scorpion turns out to be a former MBI employee named Bruce Springstine, who recognizes Jeff. With their cover blown, Tim radios for back-up, but the operation is aborted and the Gaffneys are declared collateral damage. The Joneses disobey orders and surrender to the Scorpion, but before the latter gets around to killing them, Karen is able to pass a knife to Natalie, giving the Joneses the opportunity to eliminate the Scorpion's henchmen. They escape by jumping off the window into a pool, just before the Scorpion opens the briefcase containing the chips, detonating a bomb that kills him. Proud of their new friends, the Joneses say goodbye and go back to their life of espionage.
The next summer, the Gaffneys visit the café in Marrakesh where the Joneses used to date and happen upon the Joneses who are in the middle of a new mission, accidentally blowing their cover and triggering yet another gunfight."
